ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;PRODUÇÃO
2011;JUN;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2011;JUL;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2011;AGO;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2011;SET;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2011;OUT;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2011;NOV;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2011;DEZ;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2011;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;SET;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2011;JAN;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;218408,5148
2011;FEV;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;196089,2781
2011;MAR;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;217484,2383
2011;ABR;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;209753,0858
2011;MAI;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;217186,2433
2011;JUN;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;207888,6953
2011;JUL;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;210000,2295
2011;AGO;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;211022,5926
2011;SET;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;203481,3988
2011;OUT;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;208262,0256
2011;NOV;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;198825,5503
2011;DEZ;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;209767,4708
2011;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;60903,01534
2011;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;56946,17214
2011;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;60613,07842
2011;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;63695,54773
2011;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;68121,07368
2011;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;71739,12305
2011;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;75876,86314
2011;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;73646,21204
2011;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;74129,28277
2011;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;79279,25053
2011;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;70706,40885
2011;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;67674,79306
2012;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;37112,667
2012;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;35205,359
2012;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;36234,859
2012;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;36118,598
2012;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;36591,287
2012;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;35160,485
2012;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;37078,034
2012;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;36680,7
2012;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;36176,906
2012;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;37091,194
2012;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;39199,049
2012;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;MAR;40114,772
2012;JAN;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;1937,193
2012;FEV;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;1726,261
2012;MAR;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;361,27
2012;ABR;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;0
2012;MAI;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;0
2012;JUN;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;0
2012;JUL;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;451,502
2012;AGO;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;1896,13
2012;SET;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;1912,415
2012;OUT;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;685,084
2012;NOV;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;1995,478
2012;DEZ;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;MAR;1991,481
2012;JAN;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;31977
2012;FEV;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;29308,44
2012;MAR;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;24385,325
2012;ABR;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;19950,038
2012;MAI;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;20881,717
2012;JUN;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;21392,584
2012;JUL;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;21954,221
2012;AGO;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;23025,603
2012;SET;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;22092,453
2012;OUT;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;25980,943
2012;NOV;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;27637,287
2012;DEZ;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;MAR;36498,563
2012;JAN;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;FEV;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;MAR;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;ABR;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;MAI;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;JUN;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;JUL;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;AGO;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;SET;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;OUT;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;NOV;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;DEZ;REGIÃO NORTE;AMAZONAS;PETRÓLEO;MAR;0
2012;JAN;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;FEV;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;MAR;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;ABR;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;MAI;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;JUN;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;JUL;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;AGO;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;SET;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;OUT;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;NOV;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;DEZ;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;MAR;0
2012;JAN;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;48589,52679
2012;FEV;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;40177,77929
2012;MAR;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;46380,92811
2012;ABR;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;40708,45896
2012;MAI;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;46488,99048
2012;JUN;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;45053,06082
2012;JUL;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;42399,69888
2012;AGO;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;42658,1665
2012;SET;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;41443,281
2012;OUT;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;42441,28599
2012;NOV;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;29955,273
2012;DEZ;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;MAR;42505,011
2012;JAN;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;230119,07
2012;FEV;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;131070,3
2012;MAR;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;142443,37
2012;ABR;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;132048,6
2012;MAI;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;136784,51
2012;JUN;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;136115,73
2012;JUL;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;143006,43
2012;AGO;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;143676,57
2012;SET;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;133961,53
2012;OUT;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;131427,76
2012;NOV;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;134968,1
2012;DEZ;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;MAR;140711,58
2012;JAN;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;FEV;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;MAR;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;ABR;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;MAI;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;JUN;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;JUL;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;AGO;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;SET;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;OUT;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;NOV;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;DEZ;REGIÃO SUL;PARANÁ;PETRÓLEO;MAR;0
2012;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;8170115,225
2012;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7583381,018
2012;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7618817,014
2012;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7119421,73
2012;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7513301,336
2012;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7260693,099
2012;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7527389,239
2012;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7421511,88
2012;SET;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;6820735,973
2012;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7369903,029
2012;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7218675,394
2012;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;MAR;7644429,213
2012;JAN;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;3908,129
2012;FEV;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;3300,333
2012;MAR;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;3219,299
2012;ABR;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;3944,645
2012;MAI;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4039,216
2012;JUN;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4038,755
2012;JUL;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4432,454
2012;AGO;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4758,823
2012;SET;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4448,413
2012;OUT;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4471,598
2012;NOV;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4059,682
2012;DEZ;REGIÃO NORDESTE;BAHIA;PETRÓLEO;MAR;4227,578
2012;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1603847,132
2012;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1521602,594
2012;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1535818,986
2012;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1445881,446
2012;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1435031,542
2012;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1321672,84
2012;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1303656,07
2012;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1308465,774
2012;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1248339,333
2012;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1410938,159
2012;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1432630,506
2012;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;MAR;1549651,761
2012;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;244776,5835
2012;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;239086,5469
2012;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;256743,0636
2012;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;250572,2121
2012;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;261700,713
2012;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;249315,4271
2012;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;255474,9447
2012;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;257052,5581
2012;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;247035,3763
2012;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;250043,7641
2012;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;245966,9533
2012;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETRÓLEO;TERRA;257544,5697
2012;JAN;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;22390,60208
2012;FEV;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;21829,01054
2012;MAR;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;20374,11017
2012;ABR;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;23066,78812
2012;MAI;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;23253,63503
2012;JUN;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;21674,89089
2012;JUL;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;21228,58785
2012;AGO;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;21651,68991
2012;SET;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;21478,0442
2012;OUT;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;19887,33323
2012;NOV;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;21765,20952
2012;DEZ;REGIÃO NORDESTE;ALAGOAS;PETRÓLEO;TERRA;23200,19499
2012;JAN;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;6994,338
2012;FEV;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;6399,798
2012;MAR;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;6767,588
2012;ABR;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;6519,476
2012;MAI;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;6450,553
2012;JUN;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;5887,726
2012;JUL;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;6240,656
2012;AGO;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;5930,932
2012;SET;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;5533,386
2012;OUT;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;5218,972
2012;NOV;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;5214,147
2012;DEZ;REGIÃO NORDESTE;CEARÁ;PETRÓLEO;TERRA;5461,561
2012;JAN;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;167869,35
2012;FEV;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;152514,26
2012;MAR;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;164689,89
2012;ABR;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;151363,49
2012;MAI;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;164404,96
2012;JUN;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;161155,46
2012;JUL;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;163004,64
2012;AGO;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;164599,36
2012;SET;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;159730,25
2012;OUT;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;165953,81
2012;NOV;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;162502,78
2012;DEZ;REGIÃO NORTE;AMAZONAS;PETRÓLEO;TERRA;174991,41
2012;JAN;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;FEV;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;MAR;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;ABR;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;MAI;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;JUN;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;JUL;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;AGO;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;SET;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;OUT;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;NOV;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;DEZ;REGIÃO NORDESTE;MARANHÃO;PETRÓLEO;TERRA;0
2012;JAN;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;157212,8738
2012;FEV;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;148193,3442
2012;MAR;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;157189,6149
2012;ABR;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;149236,7739
2012;MAI;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;156483,3877
2012;JUN;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;150035,8857
2012;JUL;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;153928,4995
2012;AGO;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;153528,021
2012;SET;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;151302,8444
2012;OUT;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;155622,5595
2012;NOV;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;147016,5447
2012;DEZ;REGIÃO NORDESTE;SERGIPE;PETRÓLEO;TERRA;156151,0217
2012;JAN;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;FEV;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;MAR;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;ABR;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;MAI;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;JUN;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;JUL;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;AGO;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;SET;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;OUT;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;NOV;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;DEZ;REGIÃO SUDESTE;SÃO PAULO;PETRÓLEO;TERRA;0
2012;JAN;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;FEV;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;MAR;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;ABR;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;MAI;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;JUN;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;JUL;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;AGO;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;SET;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;OUT;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;NOV;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;DEZ;REGIÃO SUL;PARANÁ;PETRÓLEO;TERRA;0
2012;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;SET;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;PETRÓLEO;TERRA;0
2012;JAN;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;208704,0118
2012;FEV;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;191785,8865
2012;MAR;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;207332,4535
2012;ABR;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;197703,8035
2012;MAI;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;211400,3316
2012;JUN;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;207270,6146
2012;JUL;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;208194,0965
2012;AGO;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;212883,9505
2012;SET;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;203238,5104
2012;OUT;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;216430,9438
2012;NOV;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;211282,7593
2012;DEZ;REGIÃO NORDESTE;BAHIA;PETRÓLEO;TERRA;221716,1459
2012;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;57962,29425
2012;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;61120,12301
2012;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;66836,008
2012;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;PETRÓLEO;TERRA;65399,086
